item_id,item_name,item_price
4538,Canned Soft Drink,$1.25 
4539,Chips and Guacamole,$4.45 
4540,Chicken Bowl,$11.25 
4541,Veggie Salad Bowl,$8.75 
4542,Bottled Water,$1.50 
4543,Chicken Burrito,$8.75 
4544,Bottled Water,$1.50 
4545,Canned Soft Drink,$1.25 
4546,Steak Burrito,$9.25 
4547,Steak Salad Bowl,$9.39 
4548,Chips and Guacamole,$4.45 
4549,Steak Soft Tacos,$9.25 
4550,Chicken Soft Tacos,$8.75 
4551,Chips and Guacamole,$4.45 
4552,Canned Soft Drink,$1.25 
4553,Chicken Bowl,$11.25 
4554,Steak Crispy Tacos,$11.75 
4555,Chicken Bowl,$8.75 
4556,Chicken Burrito,$11.25 
4557,Carnitas Soft Tacos,$9.25 
4558,Chicken Burrito,$8.75 
4559,Chicken Burrito,$11.25 
4560,Canned Soft Drink,$2.50 
4561,Chicken Salad Bowl,$17.50 
4562,Carnitas Bowl,$9.25 
4563,Chips and Guacamole,$4.45 
4564,Chicken Bowl,$11.25 
4565,Canned Soft Drink,$1.25 
4566,Chicken Burrito,$8.75 
4567,Chips and Guacamole,$4.45 
4568,Bottled Water,$1.50 
4569,Chicken Burrito,$8.75 
4570,Bottled Water,$1.50 
4571,Canned Soft Drink,$1.25 
4572,Steak Salad Bowl,$9.39 
4573,Veggie Salad Bowl,$8.75 
4574,Chicken Bowl,$8.75 
4575,Chips and Guacamole,$4.45 
4576,Chicken Bowl,$11.25 
4577,Canned Soft Drink,$1.25 
4578,Carnitas Burrito,$9.25 
4579,Chips and Guacamole,$4.45 
4580,Chicken Salad Bowl,$11.25 
4581,Chicken Bowl,$8.75 
4582,Bottled Water,$3.00 
4583,Chicken Bowl,$8.75 
4584,Chips,$2.15 
4585,Canned Soft Drink,$1.25 
4586,Chicken Bowl,$11.25 
4587,Chicken Bowl,$11.25 
4588,Chips and Guacamole,$4.45 
4589,Chicken Bowl,$11.25 
4590,Chicken Bowl,$11.25 
4591,Chicken Bowl,$8.75 
4592,Barbacoa Burrito,$11.75 
4593,Carnitas Bowl,$11.75 
4594,Barbacoa Bowl,$11.75 
4595,Chicken Bowl,$8.75 
4596,Chips and Guacamole,$4.45 
4597,Canned Soft Drink,$1.25 
4598,Bottled Water,$1.50 
4599,Chicken Bowl,$8.75 
4600,Chips and Guacamole,$4.45 
4601,Canned Soft Drink,$1.25 
4602,Barbacoa Burrito,$9.25 
4603,Barbacoa Burrito,$9.25 
4604,Chicken Bowl,$8.75 
4605,Chips and Guacamole,$4.45 
4606,Canned Soft Drink,$1.25 
4607,Steak Burrito,$11.75 
4608,Veggie Burrito,$11.25 
4609,Canned Soft Drink,$1.25 
4610,Steak Burrito,$11.75 
4611,Veggie Burrito,$11.25 
4612,Carnitas Bowl,$9.25 
4613,Chips,$2.15 
4614,Bottled Water,$1.50 
4615,Chicken Soft Tacos,$8.75 
4616,Chips and Guacamole,$4.45 
4617,Steak Burrito,$11.75 
4618,Steak Burrito,$11.75 
4619,Chicken Salad Bowl,$11.25 
4620,Chicken Salad Bowl,$8.75 
4621,Chicken Salad Bowl,$8.75 
